Use,Filename,Target,Name,Waveband,Polaroid Angle,Binning
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.593.fits,M104,M104_R1,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.594.fits,M104,M104_R1,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.595.fits,M104,M104_R1,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.596.fits,M104,M104_R1,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.597.fits,M104,M104_R1,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.598.fits,M104,M104_R1,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.599.fits,M104,M104_R1,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.600.fits,M104,M104_R1,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.601.fits,M104,M104_R1,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.602.fits,M104,M104_R1,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.603.fits,M104,M104_R1,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.604.fits,M104,M104_R1,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.605.fits,M104,M104_R1,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.606.fits,M104,M104_R1,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.607.fits,M104,M104_R1,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.608.fits,M104,M104_R1,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.609.fits,M104,M104_R1,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.610.fits,M104,M104_R1,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.611.fits,M104,M104_R1,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.612.fits,M104,M104_R1,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.613.fits,M104,M104_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.614.fits,M104,M104_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.615.fits,M104,M104_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.616.fits,M104,M104_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.617.fits,M104,M104_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.618.fits,M104,M104_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.619.fits,M104,M104_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.620.fits,M104,M104_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.621.fits,M104,M104_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.622.fits,M104,M104_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.623.fits,M104,M104_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.624.fits,M104,M104_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.625.fits,M104,M104_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.626.fits,M104,M104_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.627.fits,M104,M104_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.628.fits,M104,M104_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.629.fits,M104,M104_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.630.fits,M104,M104_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.631.fits,M104,M104_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.632.fits,M104,M104_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.633.fits,M104,M104_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.634.fits,M104,M104_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.635.fits,M104,M104_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.636.fits,M104,M104_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.637.fits,M104,M104_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.638.fits,M104,M104_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.639.fits,M104,M104_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.640.fits,M104,M104_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.641.fits,M104,M104_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.642.fits,M104,M104_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.643.fits,M104,M104_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.644.fits,M104,M104_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.645.fits,M104,M104_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.646.fits,M104,M104_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.647.fits,M104,M104_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.648.fits,M104,M104_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.649.fits,M104,M104_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.650.fits,M104,M104_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.651.fits,M104,M104_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.652.fits,M104,M104_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.653.fits,M104,M104_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.654.fits,M104,M104_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.655.fits,M104,M104_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.656.fits,M104,M104_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.657.fits,M104,M104_R2,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.658.fits,M104,M104_R2,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.659.fits,M104,M104_R2,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.660.fits,M104,M104_R2,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.661.fits,M104,M104_V2,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.662.fits,M104,M104_V2,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.663.fits,M104,M104_V2,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.664.fits,M104,M104_V2,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.665.fits,M104,M104_V2,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.666.fits,M104,M104_V2,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.667.fits,M104,M104_V2,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.668.fits,M104,M104_V2,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.669.fits,M104,M104_V2,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.670.fits,M104,M104_V2,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.671.fits,M104,M104_V2,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.672.fits,M104,M104_V2,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.673.fits,M104,M104_V2,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.674.fits,M104,M104_V2,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.675.fits,M104,M104_V2,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.676.fits,M104,M104_V2,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.677.fits,M104,M104_V2,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.678.fits,M104,M104_V2,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.679.fits,M104,M104_V2,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.680.fits,M104,M104_V2,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.681.fits,M104,M104_V2,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.682.fits,M104,M104_V2,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.683.fits,M104,M104_V2,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.684.fits,M104,M104_V2,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.685.fits,M104,M104_V2,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.686.fits,M104,M104_V2,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.687.fits,M104,M104_V2,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.688.fits,M104,M104_V2,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.689.fits,M104,M104_V2,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.690.fits,M104,M104_V2,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.691.fits,M104,M104_V2,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.692.fits,M104,M104_V2,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.693.fits,M104,M104_V2,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.694.fits,M104,M104_V2,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.695.fits,M104,M104_V2,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.696.fits,M104,M104_V2,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.697.fits,M104,M104_V2,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.698.fits,M104,M104_V2,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.699.fits,M104,M104_V2,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.700.fits,M104,M104_V2,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.701.fits,M104,M104_V2,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.702.fits,M104,M104_V2,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.703.fits,M104,M104_V2,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.704.fits,M104,M104_V2,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.705.fits,M104,M104_V2,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.706.fits,M104,M104_V2,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.707.fits,M104,M104_V2,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.708.fits,M104,M104_V2,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.709.fits,M104,M104_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.710.fits,M104,M104_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.711.fits,M104,M104_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.712.fits,M104,M104_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.713.fits,M104,M104_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.714.fits,M104,M104_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.715.fits,M104,M104_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.716.fits,M104,M104_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.717.fits,M104,M104_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.718.fits,M104,M104_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.719.fits,M104,M104_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.720.fits,M104,M104_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.721.fits,M104,M104_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.722.fits,M104,M104_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.723.fits,M104,M104_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.724.fits,M104,M104_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.725.fits,M104,M104_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.726.fits,M104,M104_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.727.fits,M104,M104_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.728.fits,M104,M104_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.729.fits,M104,M104_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.730.fits,M104,M104_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.731.fits,M104,M104_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.732.fits,M104,M104_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.733.fits,M104,M104_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.734.fits,M104,M104_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.735.fits,M104,M104_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.736.fits,M104,M104_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.737.fits,M104,M104_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.738.fits,M104,M104_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.739.fits,M104,M104_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.740.fits,M104,M104_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.741.fits,M104,M104_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.742.fits,M104,M104_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.743.fits,M104,M104_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.744.fits,M104,M104_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.745.fits,M104,M104_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.746.fits,M104,M104_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.747.fits,M104,M104_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.748.fits,M104,M104_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.749.fits,M104,M104_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.750.fits,M104,M104_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.751.fits,M104,M104_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.752.fits,M104,M104_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.753.fits,M104,M104_V3,V,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.754.fits,M104,M104_V3,V,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.755.fits,M104,M104_V3,V,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.756.fits,M104,M104_V3,V,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.757.fits,M104,M104_V3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.758.fits,M104,M104_V3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.759.fits,M104,M104_V3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.760.fits,M104,M104_V3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.761.fits,M104,M104_V3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.762.fits,M104,M104_V3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.763.fits,M104,M104_V3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.764.fits,M104,M104_V3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.765.fits,M104,M104_V3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.766.fits,M104,M104_V3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.767.fits,M104,M104_V3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.768.fits,M104,M104_V3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.769.fits,M104,M104_V3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.770.fits,M104,M104_V3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.771.fits,M104,M104_V3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.772.fits,M104,M104_V3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.773.fits,M104,M104_V3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.774.fits,M104,M104_V3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.775.fits,M104,M104_V3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.776.fits,M104,M104_V3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.777.fits,M104,M104_V3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.778.fits,M104,M104_V3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.779.fits,M104,M104_V3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.780.fits,M104,M104_V3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.781.fits,M104,M104_V3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.782.fits,M104,M104_V3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.783.fits,M104,M104_V3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.784.fits,M104,M104_V3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.785.fits,M104,M104_V3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.786.fits,M104,M104_V3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.787.fits,M104,M104_V3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.788.fits,M104,M104_V3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.789.fits,M104,M104_V3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.790.fits,M104,M104_V3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.791.fits,M104,M104_V3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.792.fits,M104,M104_V3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.793.fits,M104,M104_V3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.794.fits,M104,M104_V3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.795.fits,M104,M104_V3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.796.fits,M104,M104_V3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.797.fits,M104,M104_V3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.798.fits,M104,M104_V3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.799.fits,M104,M104_V3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.800.fits,M104,M104_V3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.801.fits,M104,M104_V3,R,0,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.802.fits,M104,M104_V3,R,400,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.803.fits,M104,M104_V3,R,200,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150118.804.fits,M104,M104_V3,R,600,2
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.001.fits,Orion_cal,Orion_cal_V_0119,V,0,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.002.fits,Orion_cal,Orion_cal_V_0119,V,400,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.003.fits,Orion_cal,Orion_cal_V_0119,V,200,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.004.fits,Orion_cal,Orion_cal_V_0119,V,600,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.005.fits,Orion_cal,Orion_cal_V_0119,V,0,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.006.fits,Orion_cal,Orion_cal_V_0119,V,400,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.007.fits,Orion_cal,Orion_cal_V_0119,V,200,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.008.fits,Orion_cal,Orion_cal_V_0119,V,600,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.009.fits,Orion_cal,Orion_cal_V_0119,V,0,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.010.fits,Orion_cal,Orion_cal_V_0119,V,400,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.011.fits,Orion_cal,Orion_cal_V_0119,V,200,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.012.fits,Orion_cal,Orion_cal_V_0119,V,600,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.013.fits,Orion_cal,Orion_cal_V_0119,V,0,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.014.fits,Orion_cal,Orion_cal_V_0119,V,400,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.015.fits,Orion_cal,Orion_cal_V_0119,V,200,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.016.fits,Orion_cal,Orion_cal_V_0119,V,600,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.017.fits,Orion_cal,Orion_cal_V_0119,V,0,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.018.fits,Orion_cal,Orion_cal_V_0119,V,400,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.019.fits,Orion_cal,Orion_cal_V_0119,V,200,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.020.fits,Orion_cal,Orion_cal_V_0119,V,600,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.021.fits,Orion_cal,Orion_cal_V_0119,V,0,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.022.fits,Orion_cal,Orion_cal_V_0119,V,400,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.023.fits,Orion_cal,Orion_cal_V_0119,V,200,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.024.fits,Orion_cal,Orion_cal_V_0119,V,600,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.025.fits,Orion_cal,Orion_cal_R_0119,R,0,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.026.fits,Orion_cal,Orion_cal_R_0119,R,400,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.027.fits,Orion_cal,Orion_cal_R_0119,R,200,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.028.fits,Orion_cal,Orion_cal_R_0119,R,600,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.029.fits,Orion_cal,Orion_cal_R_0119,R,0,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.030.fits,Orion_cal,Orion_cal_R_0119,R,400,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.031.fits,Orion_cal,Orion_cal_R_0119,R,200,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.032.fits,Orion_cal,Orion_cal_R_0119,R,600,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.033.fits,Orion_cal,Orion_cal_R_0119,R,0,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.034.fits,Orion_cal,Orion_cal_R_0119,R,400,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.035.fits,Orion_cal,Orion_cal_R_0119,R,200,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.036.fits,Orion_cal,Orion_cal_R_0119,R,600,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.037.fits,Orion_cal,Orion_cal_R_0119,R,0,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.038.fits,Orion_cal,Orion_cal_R_0119,R,400,1
1,/home/jordan/ThesisData/PRISM_Data/Reduced_data/20150119.039.fits,Orion_cal,Orion_cal_R_0119,R,200,1
